days,x,y,z,popval,m1,m2,m3,m4
5,0,5,1,1,0.2642951,0.2642951,0.2642951,0.2642951
5,0,5,2,1,0.247215832,0.247215832,0.247215832,0.247215832
5,0,5,3,1,0.245173868,0.245173868,0.245173868,0.245173868
5,0,6,0,1,0.257473643,0.257473643,0.257473643,0.257473643
5,0,6,1,1,0.245821632,0.245821632,0.245821632,0.245821632
5,0,6,2,1,0.262430384,0.262430384,0.262430384,0.262430384
5,0,6,3,1,0.259149375,0.259149375,0.259149375,0.259149375
5,0,7,0,1,0.256164269,0.256164269,0.256164269,0.256164269
5,0,7,1,1,0.266661011,0.266661011,0.266661011,0.266661011
5,0,7,2,1,0.246574257,0.246574257,0.246574257,0.246574257
5,0,7,3,1,0.265108507,0.265108507,0.265108507,0.265108507
5,1,0,0,1,0.241990003,0.241990003,0.241990003,0.241990003
5,1,0,1,1,0.260071186,0.260071186,0.260071186,0.260071186
5,1,0,2,1,0.252491478,0.252491478,0.252491478,0.252491478
5,1,0,3,1,0.254177374,0.254177374,0.254177374,0.254177374
5,1,1,0,1,0.249753257,0.249753257,0.249753257,0.249753257
5,1,1,1,1,0.252187287,0.252187287,0.252187287,0.252187287
5,1,1,2,1,0.262198099,0.262198099,0.262198099,0.262198099
5,1,1,3,1,0.267662025,0.267662025,0.267662025,0.267662025
5,1,2,0,1,0.263690071,0.263690071,0.263690071,0.263690071
5,1,2,1,1,0.254408778,0.254408778,0.254408778,0.254408778
5,1,2,2,1,0.259913743,0.259913743,0.259913743,0.259913743
5,1,2,3,1,0.256507688,0.256507688,0.256507688,0.256507688
5,1,3,0,1,0.268233531,0.268233531,0.268233531,0.268233531
5,1,3,1,1,0.243025791,0.243025791,0.243025791,0.243025791
5,1,3,2,1,0.265858038,0.265858038,0.265858038,0.265858038
5,1,3,3,1,0.252587763,0.252587763,0.252587763,0.252587763
5,1,4,0,1,0.252246291,0.252246291,0.252246291,0.252246291
5,1,4,1,1,0.254384556,0.254384556,0.254384556,0.254384556
5,1,4,2,1,0.252143616,0.252143616,0.252143616,0.252143616
5,1,4,3,1,0.248968726,0.248968726,0.248968726,0.248968726
5,1,5,0,1,0.263580084,0.263580084,0.263580084,0.263580084
5,1,5,1,1,0.246206217,0.246206217,0.246206217,0.246206217
5,1,5,2,1,0.2531167,0.2531167,0.2531167,0.2531167
5,1,5,3,1,0.258921179,0.258921179,0.258921179,0.258921179
5,1,6,0,1,0.241440727,0.241440727,0.241440727,0.241440727
5,1,6,1,1,0.262314917,0.262314917,0.262314917,0.262314917
5,1,6,2,1,0.256839477,0.256839477,0.256839477,0.256839477
5,1,6,3,1,0.25322685,0.25322685,0.25322685,0.25322685
5,1,7,0,1,0.26741179,0.26741179,0.26741179,0.26741179
5,1,7,1,1,0.250389617,0.250389617,0.250389617,0.250389617
5,1,7,2,1,0.254611191,0.254611191,0.254611191,0.254611191
5,1,7,3,1,0.255056153,0.255056153,0.255056153,0.255056153
5,2,0,0,1,0.268993581,0.268993581,0.268993581,0.268993581
5,2,0,1,1,0.269802511,0.269802511,0.269802511,0.269802511
5,2,0,2,1,0.242301598,0.242301598,0.242301598,0.242301598
5,2,0,3,1,0.257067618,0.257067618,0.257067618,0.257067618
5,2,1,0,1,0.266496191,0.266496191,0.266496191,0.266496191
5,2,1,1,1,0.262529365,0.262529365,0.262529365,0.262529365
5,2,1,2,1,0.254863705,0.254863705,0.254863705,0.254863705
5,2,1,3,1,0.243559279,0.243559279,0.243559279,0.243559279
5,2,2,0,1,0.254105257,0.254105257,0.254105257,0.254105257
5,2,2,1,1,0.241450081,0.241450081,0.241450081,0.241450081
5,2,2,2,1,0.2670087,0.2670087,0.2670087,0.2670087
5,2,2,3,1,0.26991596,0.26991596,0.26991596,0.26991596
5,2,3,0,1,0.268353252,0.268353252,0.268353252,0.268353252
5,2,3,1,1,0.255217127,0.255217127,0.255217127,0.255217127
5,2,3,2,1,0.255890269,0.255890269,0.255890269,0.255890269
5,2,3,3,1,0.246021152,0.246021152,0.246021152,0.246021152
5,2,4,0,1,0.260078805,0.260078805,0.260078805,0.260078805
5,2,4,1,1,0.261262331,0.261262331,0.261262331,0.261262331
5,2,4,2,1,0.251991901,0.251991901,0.251991901,0.251991901
5,2,4,3,1,0.256956341,0.256956341,0.256956341,0.256956341
5,2,5,0,1,0.257974538,0.257974538,0.257974538,0.257974538
5,2,5,1,1,0.248720092,0.248720092,0.248720092,0.248720092
5,2,5,2,1,0.263748037,0.263748037,0.263748037,0.263748037
5,2,5,3,1,0.253007736,0.253007736,0.253007736,0.253007736
5,2,6,0,1,0.253066678,0.253066678,0.253066678,0.253066678
5,2,6,1,1,0.265534297,0.265534297,0.265534297,0.265534297
5,2,6,2,1,0.254933536,0.254933536,0.254933536,0.254933536
5,2,6,3,1,0.253469494,0.253469494,0.253469494,0.253469494
5,2,7,0,1,0.244941549,0.244941549,0.244941549,0.244941549
5,2,7,1,1,0.262011021,0.262011021,0.262011021,0.262011021
5,2,7,2,1,0.266906506,0.266906506,0.266906506,0.266906506
5,2,7,3,1,0.249297112,0.249297112,0.249297112,0.249297112
5,3,0,0,1,0.244829542,0.244829542,0.244829542,0.244829542
5,3,0,1,1,0.265600414,0.265600414,0.265600414,0.265600414
5,3,0,2,1,0.261455092,0.261455092,0.261455092,0.261455092
5,3,0,3,1,0.250216481,0.250216481,0.250216481,0.250216481
5,3,1,0,1,0.257461055,0.257461055,0.257461055,0.257461055
5,3,1,1,1,0.258339613,0.258339613,0.258339613,0.258339613
5,3,1,2,1,0.260307688,0.260307688,0.260307688,0.260307688
5,3,1,3,1,0.248056677,0.248056677,0.248056677,0.248056677
5,3,2,0,1,0.263705754,0.263705754,0.263705754,0.263705754
5,3,2,1,1,0.263904078,0.263904078,0.263904078,0.263904078
5,3,2,2,1,0.252606714,0.252606714,0.252606714,0.252606714
5,3,2,3,1,0.24097904,0.24097904,0.24097904,0.24097904
5,3,3,0,1,0.253008428,0.253008428,0.253008428,0.253008428
5,3,3,1,1,0.247406853,0.247406853,0.247406853,0.247406853
5,3,3,2,1,0.261401959,0.261401959,0.261401959,0.261401959
5,3,3,3,1,0.259740598,0.259740598,0.259740598,0.259740598
5,3,4,0,1,0.268501475,0.268501475,0.268501475,0.268501475
5,3,4,1,1,0.250592603,0.250592603,0.250592603,0.250592603
5,3,4,2,1,0.264699592,0.264699592,0.264699592,0.264699592
5,3,4,3,1,0.246996023,0.246996023,0.246996023,0.246996023
5,3,5,0,1,0.256215836,0.256215836,0.256215836,0.256215836
5,3,5,1,1,0.265220022,0.265220022,0.265220022,0.265220022
5,3,5,2,1,0.251630538,0.251630538,0.251630538,0.251630538
5,3,5,3,1,0.249329427,0.249329427,0.249329427,0.249329427
5,3,6,0,1,0.262087773,0.262087773,0.262087773,0.262087773
5,3,6,1,1,0.263859848,0.263859848,0.263859848,0.263859848
5,3,6,2,1,0.266677174,0.266677174,0.266677174,0.266677174
5,3,6,3,1,0.261959201,0.261959201,0.261959201,0.261959201
5,3,7,0,1,0.243125554,0.243125554,0.243125554,0.243125554
5,3,7,1,1,0.264324583,0.264324583,0.264324583,0.264324583
5,3,7,2,1,0.261486154,0.261486154,0.261486154,0.261486154
5,3,7,3,1,0.269285194,0.269285194,0.269285194,0.269285194
5,4,0,0,1,0.244070138,0.244070138,0.244070138,0.244070138
5,4,0,1,1,0.242008564,0.242008564,0.242008564,0.242008564
5,4,0,2,1,0.253110693,0.253110693,0.253110693,0.253110693
5,4,0,3,1,0.241654961,0.241654961,0.241654961,0.241654961
5,4,1,0,1,0.2433238,0.2433238,0.2433238,0.2433238
5,4,1,1,1,0.258093001,0.258093001,0.258093001,0.258093001
5,4,1,2,1,0.261079527,0.261079527,0.261079527,0.261079527
5,4,1,3,1,0.252522473,0.252522473,0.252522473,0.252522473
5,4,2,0,1,0.240587005,0.240587005,0.240587005,0.240587005
5,4,2,1,1,0.269117672,0.269117672,0.269117672,0.269117672
5,4,2,2,1,0.264571173,0.264571173,0.264571173,0.264571173
5,4,2,3,1,0.259083151,0.259083151,0.259083151,0.259083151
5,4,3,0,1,0.268184544,0.268184544,0.268184544,0.268184544
5,4,3,1,1,0.268357679,0.268357679,0.268357679,0.268357679
5,4,3,2,1,0.252905503,0.252905503,0.252905503,0.252905503
5,4,3,3,1,0.253855319,0.253855319,0.253855319,0.253855319
5,4,4,0,1,0.247336597,0.247336597,0.247336597,0.247336597
5,4,4,1,1,0.263308587,0.263308587,0.263308587,0.263308587
5,4,4,2,1,0.265958127,0.265958127,0.265958127,0.265958127
5,4,4,3,1,0.244729246,0.244729246,0.244729246,0.244729246
5,4,5,0,1,0.244810131,0.244810131,0.244810131,0.244810131
5,4,5,1,1,0.261701977,0.261701977,0.261701977,0.261701977
5,4,5,2,1,0.26994312,0.26994312,0.26994312,0.26994312
5,4,5,3,1,0.258202812,0.258202812,0.258202812,0.258202812
5,4,6,0,1,0.263188853,0.263188853,0.263188853,0.263188853
5,4,6,1,1,0.253741667,0.253741667,0.253741667,0.253741667
5,4,6,2,1,0.246320202,0.246320202,0.246320202,0.246320202
5,4,6,3,1,0.2581078,0.2581078,0.2581078,0.2581078
5,4,7,0,1,0.265883209,0.265883209,0.265883209,0.265883209
5,4,7,1,1,0.2592887,0.2592887,0.2592887,0.2592887
5,4,7,2,1,0.242051048,0.242051048,0.242051048,0.242051048
5,4,7,3,1,0.241981629,0.241981629,0.241981629,0.241981629
5,5,0,0,1,0.26897369,0.26897369,0.26897369,0.26897369
5,5,0,1,1,0.259276612,0.259276612,0.259276612,0.259276612
5,5,0,2,1,0.264204972,0.264204972,0.264204972,0.264204972
5,5,0,3,1,0.255207989,0.255207989,0.255207989,0.255207989
5,5,1,0,1,0.269279527,0.269279527,0.269279527,0.269279527
5,5,1,1,1,0.24679804,0.24679804,0.24679804,0.24679804
5,5,1,2,1,0.267111829,0.267111829,0.267111829,0.267111829
5,5,1,3,1,0.244449259,0.244449259,0.244449259,0.244449259
5,5,2,0,1,0.243713988,0.243713988,0.243713988,0.243713988
5,5,2,1,1,0.247989309,0.247989309,0.247989309,0.247989309
5,5,2,2,1,0.244223551,0.244223551,0.244223551,0.244223551
5,5,2,3,1,0.255060586,0.255060586,0.255060586,0.255060586
5,5,3,0,1,0.253568382,0.253568382,0.253568382,0.253568382
5,5,3,1,1,0.263932276,0.263932276,0.263932276,0.263932276
5,5,3,2,1,0.257022965,0.257022965,0.257022965,0.257022965
5,5,3,3,1,0.266284216,0.266284216,0.266284216,0.266284216
5,5,4,0,1,0.256779362,0.256779362,0.256779362,0.256779362
5,5,4,1,1,0.260118634,0.260118634,0.260118634,0.260118634
5,5,4,2,1,0.25364483,0.25364483,0.25364483,0.25364483
5,5,4,3,1,0.247256856,0.247256856,0.247256856,0.247256856
5,5,5,0,1,0.256580881,0.256580881,0.256580881,0.256580881
5,5,5,1,1,0.245383112,0.245383112,0.245383112,0.245383112
5,5,5,2,1,0.248245496,0.248245496,0.248245496,0.248245496
5,5,5,3,1,0.26883601,0.26883601,0.26883601,0.26883601
5,5,6,0,1,0.255982694,0.255982694,0.255982694,0.255982694
5,5,6,1,1,0.266153018,0.266153018,0.266153018,0.266153018
5,5,6,2,1,0,0,0,0
5,5,6,3,1,0,0,0,0
5,5,7,0,1,0.245143217,0.245143217,0.245143217,0.245143217
5,5,7,1,1,0.249195621,0.249195621,0.249195621,0.249195621
5,5,7,2,1,0,0,0,0
5,5,7,3,1,0,0,0,0
5,6,0,0,1,0.267294419,0.267294419,0.267294419,0.267294419
5,6,0,1,1,0.266362606,0.266362606,0.266362606,0.266362606
5,6,0,2,1,0.254241502,0.254241502,0.254241502,0.254241502
5,6,0,3,1,0.269097017,0.269097017,0.269097017,0.269097017
5,6,1,0,1,0.257382745,0.257382745,0.257382745,0.257382745
5,6,1,1,1,0.259834661,0.259834661,0.259834661,0.259834661
5,6,1,2,1,0.260816844,0.260816844,0.260816844,0.260816844
5,6,1,3,1,0.248522992,0.248522992,0.248522992,0.248522992
5,6,2,0,1,0.246532146,0.246532146,0.246532146,0.246532146
5,6,2,1,1,0.254227688,0.254227688,0.254227688,0.254227688
5,6,2,2,1,0.259513851,0.259513851,0.259513851,0.259513851
5,6,2,3,1,0.253966902,0.253966902,0.253966902,0.253966902
5,6,3,0,1,0.263386274,0.263386274,0.263386274,0.263386274
5,6,3,1,1,0.246263055,0.246263055,0.246263055,0.246263055
5,6,3,2,1,0.263470414,0.263470414,0.263470414,0.263470414
5,6,3,3,1,0.243651582,0.243651582,0.243651582,0.243651582
5,6,4,0,1,0.24398544,0.24398544,0.24398544,0.24398544
5,6,4,1,1,0.260678826,0.260678826,0.260678826,0.260678826
5,6,4,2,1,0.240521679,0.240521679,0.240521679,0.240521679
5,6,4,3,1,0.26257773,0.26257773,0.26257773,0.26257773
5,6,5,0,1,0.256138052,0.256138052,0.256138052,0.256138052
5,6,5,1,1,0.261570411,0.261570411,0.261570411,0.261570411
5,6,5,2,1,0,0,0,0
5,6,5,3,1,0,0,0,0
5,6,6,0,1,0.243412321,0.243412321,0.243412321,0.243412321
5,6,6,1,1,0,0,0,0
5,6,6,2,0,0,0,0,0
5,6,6,3,0,0,0,0,0
5,6,7,0,1,0.268166452,0.268166452,0.268166452,0.268166452
5,6,7,1,1,0,0,0,0
5,6,7,2,0,0,0,0,0
5,6,7,3,0,0,0,0,0
5,7,0,0,1,0.24586856,0.24586856,0.24586856,0.24586856
5,7,0,1,1,0.268749415,0.268749415,0.268749415,0.268749415
5,7,0,2,1,0.255181326,0.255181326,0.255181326,0.255181326
5,7,0,3,1,0.259590363,0.259590363,0.259590363,0.259590363
5,7,1,0,1,0.251154777,0.251154777,0.251154777,0.251154777
5,7,1,1,1,0.25573325,0.25573325,0.25573325,0.25573325
5,7,1,2,1,0.248322892,0.248322892,0.248322892,0.248322892
5,7,1,3,1,0.248192575,0.248192575,0.248192575,0.248192575
5,7,2,0,1,0.262434424,0.262434424,0.262434424,0.262434424
5,7,2,1,1,0.265390786,0.265390786,0.265390786,0.265390786
5,7,2,2,1,0.245430392,0.245430392,0.245430392,0.245430392
5,7,2,3,1,0.249960043,0.249960043,0.249960043,0.249960043
5,7,3,0,1,0.24880065,0.24880065,0.24880065,0.24880065
5,7,3,1,1,0.243747307,0.243747307,0.243747307,0.243747307
5,7,3,2,1,0.251706156,0.251706156,0.251706156,0.251706156
5,7,3,3,1,0.269944005,0.269944005,0.269944005,0.269944005
5,7,4,0,1,0.259265381,0.259265381,0.259265381,0.259265381
5,7,4,1,1,0.247134685,0.247134685,0.247134685,0.247134685
5,7,4,2,1,0.267049417,0.267049417,0.267049417,0.267049417
5,7,4,3,1,0.240362856,0.240362856,0.240362856,0.240362856
5,7,5,0,1,0.248775116,0.248775116,0.248775116,0.248775116
5,7,5,1,1,0.242316873,0.242316873,0.242316873,0.242316873
5,7,5,2,1,0,0,0,0
5,7,5,3,1,0,0,0,0
5,7,6,0,1,0.242257305,0.242257305,0.242257305,0.242257305
5,7,6,1,1,0,0,0,0
5,7,6,2,0,0,0,0,0
5,7,6,3,0,0,0,0,0
5,7,7,0,1,0.266213235,0.266213235,0.266213235,0.266213235
5,7,7,1,1,0,0,0,0
5,7,7,2,0,0,0,0,0
5,7,7,3,0,0,0,0,0
6,0,0,0,1,0.248962032,0.248962032,0.248962032,0.248962032
6,0,0,1,1,0.260091884,0.260091884,0.260091884,0.260091884
6,0,0,2,1,0.258323495,0.258323495,0.258323495,0.258323495
6,0,0,3,1,0.266004002,0.266004002,0.266004002,0.266004002
6,0,1,0,1,0.242451271,0.242451271,0.242451271,0.242451271
6,0,1,1,1,0.24613604,0.24613604,0.24613604,0.24613604
6,0,1,2,1,0.250990335,0.250990335,0.250990335,0.250990335
6,0,1,3,1,0.25280072,0.25280072,0.25280072,0.25280072
6,0,2,0,1,0.243286886,0.243286886,0.243286886,0.243286886
6,0,2,1,1,0.253391969,0.253391969,0.253391969,0.253391969
6,0,2,2,1,0.257667226,0.257667226,0.257667226,0.257667226
6,0,2,3,1,0.24461341,0.24461341,0.24461341,0.24461341
6,0,3,0,1,0.251462868,0.251462868,0.251462868,0.251462868
6,0,3,1,1,0.247667451,0.247667451,0.247667451,0.247667451
6,0,3,2,1,0.269439043,0.269439043,0.269439043,0.269439043
6,0,3,3,1,0.264910675,0.264910675,0.264910675,0.264910675
6,0,4,0,1,0.257408277,0.257408277,0.257408277,0.257408277
6,0,4,1,1,0.26136295,0.26136295,0.26136295,0.26136295
6,0,4,2,1,0.256543808,0.256543808,0.256543808,0.256543808
6,0,4,3,1,0.2567848,0.2567848,0.2567848,0.2567848
6,0,5,0,1,0.264790953,0.264790953,0.264790953,0.264790953
6,0,5,1,1,0.2642951,0.2642951,0.2642951,0.2642951
6,0,5,2,1,0.247215832,0.247215832,0.247215832,0.247215832
6,0,5,3,1,0.245173868,0.245173868,0.245173868,0.245173868
6,0,6,0,1,0.257473643,0.257473643,0.257473643,0.257473643
6,0,6,1,1,0.245821632,0.245821632,0.245821632,0.245821632
6,0,6,2,1,0.262430384,0.262430384,0.262430384,0.262430384
6,0,6,3,1,0.259149375,0.259149375,0.259149375,0.259149375
6,0,7,0,1,0.256164269,0.256164269,0.256164269,0.256164269
6,0,7,1,1,0.266661011,0.266661011,0.266661011,0.266661011
6,0,7,2,1,0.246574257,0.246574257,0.246574257,0.246574257
6,0,7,3,1,0.265108507,0.265108507,0.265108507,0.265108507
6,1,0,0,1,0.241990003,0.241990003,0.241990003,0.241990003
6,1,0,1,1,0.260071186,0.260071186,0.260071186,0.260071186
6,1,0,2,1,0.252491478,0.252491478,0.252491478,0.252491478
6,1,0,3,1,0.254177374,0.254177374,0.254177374,0.254177374
6,1,1,0,1,0.249753257,0.249753257,0.249753257,0.249753257
6,1,1,1,1,0.252187287,0.252187287,0.252187287,0.252187287
6,1,1,2,1,0.262198099,0.262198099,0.262198099,0.262198099
6,1,1,3,1,0.267662025,0.267662025,0.267662025,0.267662025
6,1,2,0,1,0.263690071,0.263690071,0.263690071,0.263690071
6,1,2,1,1,0.254408778,0.254408778,0.254408778,0.254408778
6,1,2,2,1,0.259913743,0.259913743,0.259913743,0.259913743
6,1,2,3,1,0.256507688,0.256507688,0.256507688,0.256507688
6,1,3,0,1,0.268233531,0.268233531,0.268233531,0.268233531
6,1,3,1,1,0.243025791,0.243025791,0.243025791,0.243025791
6,1,3,2,1,0.265858038,0.265858038,0.265858038,0.265858038
6,1,3,3,1,0.252587763,0.252587763,0.252587763,0.252587763
6,1,4,0,1,0.252246291,0.252246291,0.252246291,0.252246291
6,1,4,1,1,0.254384556,0.254384556,0.254384556,0.254384556
6,1,4,2,1,0.252143616,0.252143616,0.252143616,0.252143616
6,1,4,3,1,0.248968726,0.248968726,0.248968726,0.248968726
6,1,5,0,1,0.263580084,0.263580084,0.263580084,0.263580084
6,1,5,1,1,0.246206217,0.246206217,0.246206217,0.246206217
6,1,5,2,1,0.2531167,0.2531167,0.2531167,0.2531167
6,1,5,3,1,0.258921179,0.258921179,0.258921179,0.258921179
6,1,6,0,1,0.241440727,0.241440727,0.241440727,0.241440727
6,1,6,1,1,0.262314917,0.262314917,0.262314917,0.262314917
6,1,6,2,1,0.256839477,0.256839477,0.256839477,0.256839477
6,1,6,3,1,0.25322685,0.25322685,0.25322685,0.25322685
6,1,7,0,1,0.26741179,0.26741179,0.26741179,0.26741179
6,1,7,1,1,0.250389617,0.250389617,0.250389617,0.250389617
6,1,7,2,1,0.254611191,0.254611191,0.254611191,0.254611191
6,1,7,3,1,0.255056153,0.255056153,0.255056153,0.255056153
6,2,0,0,1,0.268993581,0.268993581,0.268993581,0.268993581
6,2,0,1,1,0.269802511,0.269802511,0.269802511,0.269802511
6,2,0,2,1,0.242301598,0.242301598,0.242301598,0.242301598
6,2,0,3,1,0.257067618,0.257067618,0.257067618,0.257067618
6,2,1,0,1,0.266496191,0.266496191,0.266496191,0.266496191
6,2,1,1,1,0.262529365,0.262529365,0.262529365,0.262529365
6,2,1,2,1,0.254863705,0.254863705,0.254863705,0.254863705
6,2,1,3,1,0.243559279,0.243559279,0.243559279,0.243559279
6,2,2,0,1,0.254105257,0.254105257,0.254105257,0.254105257
6,2,2,1,1,0.241450081,0.241450081,0.241450081,0.241450081
6,2,2,2,1,0.2670087,0.2670087,0.2670087,0.2670087
6,2,2,3,1,0.26991596,0.26991596,0.26991596,0.26991596
6,2,3,0,1,0.268353252,0.268353252,0.268353252,0.268353252
6,2,3,1,1,0.255217127,0.255217127,0.255217127,0.255217127
6,2,3,2,1,0.255890269,0.255890269,0.255890269,0.255890269
6,2,3,3,1,0.246021152,0.246021152,0.246021152,0.246021152
6,2,4,0,1,0.260078805,0.260078805,0.260078805,0.260078805
6,2,4,1,1,0.261262331,0.261262331,0.261262331,0.261262331
6,2,4,2,1,0.251991901,0.251991901,0.251991901,0.251991901
6,2,4,3,1,0.256956341,0.256956341,0.256956341,0.256956341
6,2,5,0,1,0.257974538,0.257974538,0.257974538,0.257974538
6,2,5,1,1,0.248720092,0.248720092,0.248720092,0.248720092
6,2,5,2,1,0.263748037,0.263748037,0.263748037,0.263748037
6,2,5,3,1,0.253007736,0.253007736,0.253007736,0.253007736
6,2,6,0,1,0.253066678,0.253066678,0.253066678,0.253066678
6,2,6,1,1,0.265534297,0.265534297,0.265534297,0.265534297
6,2,6,2,1,0.254933536,0.254933536,0.254933536,0.254933536
6,2,6,3,1,0.253469494,0.253469494,0.253469494,0.253469494
6,2,7,0,1,0.244941549,0.244941549,0.244941549,0.244941549
6,2,7,1,1,0.262011021,0.262011021,0.262011021,0.262011021
6,2,7,2,1,0.266906506,0.266906506,0.266906506,0.266906506
6,2,7,3,1,0.249297112,0.249297112,0.249297112,0.249297112
6,3,0,0,1,0.244829542,0.244829542,0.244829542,0.244829542
6,3,0,1,1,0.265600414,0.265600414,0.265600414,0.265600414
6,3,0,2,1,0.261455092,0.261455092,0.261455092,0.261455092
6,3,0,3,1,0.250216481,0.250216481,0.250216481,0.250216481
6,3,1,0,1,0.257461055,0.257461055,0.257461055,0.257461055
6,3,1,1,1,0.258339613,0.258339613,0.258339613,0.258339613
6,3,1,2,1,0.260307688,0.260307688,0.260307688,0.260307688
6,3,1,3,1,0.248056677,0.248056677,0.248056677,0.248056677
6,3,2,0,1,0.263705754,0.263705754,0.263705754,0.263705754
6,3,2,1,1,0.263904078,0.263904078,0.263904078,0.263904078
6,3,2,2,1,0.252606714,0.252606714,0.252606714,0.252606714
6,3,2,3,1,0.24097904,0.24097904,0.24097904,0.24097904
6,3,3,0,1,0.253008428,0.253008428,0.253008428,0.253008428
6,3,3,1,1,0.247406853,0.247406853,0.247406853,0.247406853
6,3,3,2,1,0.261401959,0.261401959,0.261401959,0.261401959
6,3,3,3,1,0.259740598,0.259740598,0.259740598,0.259740598
6,3,4,0,1,0.268501475,0.268501475,0.268501475,0.268501475
6,3,4,1,1,0.250592603,0.250592603,0.250592603,0.250592603
6,3,4,2,1,0.264699592,0.264699592,0.264699592,0.264699592
6,3,4,3,1,0.246996023,0.246996023,0.246996023,0.246996023
6,3,5,0,1,0.256215836,0.256215836,0.256215836,0.256215836
6,3,5,1,1,0.265220022,0.265220022,0.265220022,0.265220022
6,3,5,2,1,0.251630538,0.251630538,0.251630538,0.251630538
6,3,5,3,1,0.249329427,0.249329427,0.249329427,0.249329427
6,3,6,0,1,0.262087773,0.262087773,0.262087773,0.262087773
6,3,6,1,1,0.263859848,0.263859848,0.263859848,0.263859848
6,3,6,2,1,0.266677174,0.266677174,0.266677174,0.266677174
6,3,6,3,1,0.261959201,0.261959201,0.261959201,0.261959201
6,3,7,0,1,0.243125554,0.243125554,0.243125554,0.243125554
6,3,7,1,1,0.264324583,0.264324583,0.264324583,0.264324583
6,3,7,2,1,0.261486154,0.261486154,0.261486154,0.261486154
6,3,7,3,1,0.269285194,0.269285194,0.269285194,0.269285194
6,4,0,0,1,0.244070138,0.244070138,0.244070138,0.244070138
6,4,0,1,1,0.242008564,0.242008564,0.242008564,0.242008564
6,4,0,2,1,0.253110693,0.253110693,0.253110693,0.253110693
6,4,0,3,1,0.241654961,0.241654961,0.241654961,0.241654961
6,4,1,0,1,0.2433238,0.2433238,0.2433238,0.2433238
6,4,1,1,1,0.258093001,0.258093001,0.258093001,0.258093001
6,4,1,2,1,0.261079527,0.261079527,0.261079527,0.261079527
6,4,1,3,1,0.252522473,0.252522473,0.252522473,0.252522473
6,4,2,0,1,0.240587005,0.240587005,0.240587005,0.240587005
6,4,2,1,1,0.269117672,0.269117672,0.269117672,0.269117672
6,4,2,2,1,0.264571173,0.264571173,0.264571173,0.264571173
6,4,2,3,1,0.259083151,0.259083151,0.259083151,0.259083151
6,4,3,0,1,0.268184544,0.268184544,0.268184544,0.268184544
6,4,3,1,1,0.268357679,0.268357679,0.268357679,0.268357679
6,4,3,2,1,0.252905503,0.252905503,0.252905503,0.252905503
6,4,3,3,1,0.253855319,0.253855319,0.253855319,0.253855319
6,4,4,0,1,0.247336597,0.247336597,0.247336597,0.247336597
6,4,4,1,1,0.263308587,0.263308587,0.263308587,0.263308587
6,4,4,2,1,0.265958127,0.265958127,0.265958127,0.265958127
6,4,4,3,1,0.244729246,0.244729246,0.244729246,0.244729246
6,4,5,0,1,0.244810131,0.244810131,0.244810131,0.244810131
6,4,5,1,1,0.261701977,0.261701977,0.261701977,0.261701977
6,4,5,2,1,0.26994312,0.26994312,0.26994312,0.26994312
6,4,5,3,1,0.258202812,0.258202812,0.258202812,0.258202812
6,4,6,0,1,0.263188853,0.263188853,0.263188853,0.263188853
6,4,6,1,1,0.253741667,0.253741667,0.253741667,0.253741667
6,4,6,2,1,0.246320202,0.246320202,0.246320202,0.246320202
6,4,6,3,1,0.2581078,0.2581078,0.2581078,0.2581078
6,4,7,0,1,0.265883209,0.265883209,0.265883209,0.265883209
6,4,7,1,1,0.2592887,0.2592887,0.2592887,0.2592887
6,4,7,2,1,0.242051048,0.242051048,0.242051048,0.242051048
6,4,7,3,1,0.241981629,0.241981629,0.241981629,0.241981629
6,5,0,0,1,0.26897369,0.26897369,0.26897369,0.26897369
6,5,0,1,1,0.259276612,0.259276612,0.259276612,0.259276612
6,5,0,2,1,0.264204972,0.264204972,0.264204972,0.264204972
6,5,0,3,1,0.255207989,0.255207989,0.255207989,0.255207989
6,5,1,0,1,0.269279527,0.269279527,0.269279527,0.269279527
6,5,1,1,1,0.24679804,0.24679804,0.24679804,0.24679804
6,5,1,2,1,0.267111829,0.267111829,0.267111829,0.267111829
6,5,1,3,1,0.244449259,0.244449259,0.244449259,0.244449259
6,5,2,0,1,0.243713988,0.243713988,0.243713988,0.243713988
6,5,2,1,1,0.247989309,0.247989309,0.247989309,0.247989309
6,5,2,2,1,0.244223551,0.244223551,0.244223551,0.244223551
6,5,2,3,1,0.255060586,0.255060586,0.255060586,0.255060586
6,5,3,0,1,0.253568382,0.253568382,0.253568382,0.253568382
6,5,3,1,1,0.263932276,0.263932276,0.263932276,0.263932276
6,5,3,2,1,0.257022965,0.257022965,0.257022965,0.257022965
6,5,3,3,1,0.266284216,0.266284216,0.266284216,0.266284216
6,5,4,0,1,0.256779362,0.256779362,0.256779362,0.256779362
6,5,4,1,1,0.260118634,0.260118634,0.260118634,0.260118634
6,5,4,2,1,0.25364483,0.25364483,0.25364483,0.25364483
6,5,4,3,1,0.247256856,0.247256856,0.247256856,0.247256856
6,5,5,0,1,0.256580881,0.256580881,0.256580881,0.256580881
6,5,5,1,1,0.245383112,0.245383112,0.245383112,0.245383112
6,5,5,2,1,0.248245496,0.248245496,0.248245496,0.248245496
6,5,5,3,1,0.26883601,0.26883601,0.26883601,0.26883601
6,5,6,0,1,0.255982694,0.255982694,0.255982694,0.255982694
